battery_id,cycle_number,extracted_charge_Ah,voltage_V
1,0,0.109987907198068,3.8192574978
1,0,0.110265668814511,3.8189458847
1,0,0.110543431126411,3.8186793327
1,0,0.110821192908448,3.8183939457
1,0,0.111098954789851,3.8181116581
1,0,0.111376718558834,3.817830801
1,0,0.111654201754957,3.8175594807
1,0,0.111931964298676,3.8172729015
1,0,0.112209725749555,3.8170096874
1,0,0.112487488856223,3.8167066574
1,0,0.112765253155042,3.8164350986
1,0,0.113043015433852,3.8161494732
1,0,0.113320776056822,3.8158779144
1,0,0.113598538070677,3.8156139851
1,0,0.113876298958579,3.8153374195
1,0,0.114154060045215,3.8150632381
1,0,0.114431821131822,3.8147873878
1,0,0.114709582947,3.8145062923
1,0,0.1149873441992,3.8142421246
1,0,0.115265105914983,3.8139829636
1,0,0.115542868524928,3.8137056828
1,0,0.11582063130041,3.8134377003
1,0,0.116098392850655,3.8131670952
1,0,0.116375877733992,3.8128957748
1,0,0.116653638489493,3.8126564026
1,0,0.116931402854516,3.8123693466
1,0,0.117209164040486,3.8120977879
1,0,0.117486927312697,3.8118379116
1,0,0.117764689359688,3.8115749359
1,0,0.118042451406633,3.8112826347
1,0,0.118320214678888,3.8110268116
1,0,0.118597976626517,3.8107779026
1,0,0.118875739534479,3.8105158806
1,0,0.119153500654228,3.810261488
1,0,0.119431263860235,3.809997797
1,0,0.119709025675412,3.8097586632
1,0,0.119986787225652,3.8094685078
1,0,0.120264550497863,3.8092141151
1,0,0.120542311617607,3.8089599609
1,0,0.120820074525547,3.8086988926
1,0,0.121097836307633,3.8084559441
1,0,0.12137532138956,3.8081793785
1,0,0.121653082807376,3.8079321384
1,0,0.121930844854321,3.8076477051
1,0,0.122208606205884,3.8074123859
1,0,0.122486368451508,3.8071403503
1,0,0.122764131359492,3.8068873882
1,0,0.123041893704482,3.8066408634
1,0,0.123319656248196,3.8063871861
1,0,0.123597417831531,3.8061499596
1,0,0.123875180441471,3.8058729172
1,0,0.124152941263174,3.8056488037
1,0,0.124430703177691,3.8053781986
1,0,0.124708465224631,3.8051409721
1,0,0.124986226609284,3.804885149
1,0,0.125263988358179,3.8046295643
1,0,0.125541750372085,3.8043851852
1,0,0.125819512352777,3.8041410446
1,0,0.126096997302163,3.8038794994
